run_order,replicate,pressure,nozzle_diameter,robot_speed,do,extrusion_speed,slice_height,layer_height,layer_width,success,height_difference,width_difference
28,11,50,8,20,72,13.2,5,5.69,9.93,True,0.6900000000000004,1.9299999999999997
28,12,50,8,20,72,13.2,5,5.66,9.9,True,0.6600000000000001,1.9000000000000004
29,1,50,8,24,60,12.0,5,5.8,8.03,True,0.7999999999999998,0.02999999999999936
29,2,50,8,24,60,12.0,5,5.88,8.31,True,0.8799999999999999,0.3100000000000005
29,3,50,8,24,60,12.0,5,5.72,8.64,True,0.7199999999999998,0.6400000000000006
29,4,50,8,24,60,12.0,5,5.55,8.44,True,0.5499999999999998,0.4399999999999995
29,5,50,8,24,60,12.0,5,5.79,8.62,True,0.79,0.6199999999999992
29,6,50,8,24,60,12.0,5,5.64,8.14,True,0.6399999999999997,0.14000000000000057
29,7,50,8,24,60,12.0,5,5.68,8.72,True,0.6799999999999997,0.7200000000000006
29,8,50,8,24,60,12.0,5,5.25,8.57,True,0.25,0.5700000000000003
29,9,50,8,24,60,12.0,5,5.22,8.65,True,0.21999999999999975,0.6500000000000004
29,10,50,8,24,60,12.0,5,5.54,8.2,True,0.54,0.1999999999999993
29,11,50,8,24,60,12.0,5,5.76,8.96,True,0.7599999999999998,0.9600000000000009
29,12,50,8,24,60,12.0,5,5.51,8.89,True,0.5099999999999998,0.8900000000000006
30,1,50,8,24,64,12.4,5,5.08,8.95,True,0.08000000000000007,0.9499999999999993
30,2,50,8,24,64,12.4,5,4.54,10.44,True,-0.45999999999999996,2.4399999999999995
30,3,50,8,24,64,12.4,5,4.46,10.17,True,-0.54,2.17
30,4,50,8,24,64,12.4,5,4.51,10.23,True,-0.4900000000000002,2.2300000000000004
30,5,50,8,24,64,12.4,5,5.08,9.96,True,0.08000000000000007,1.9600000000000009
30,6,50,8,24,64,12.4,5,5.35,9.74,True,0.34999999999999964,1.7400000000000002
30,7,50,8,24,64,12.4,5,4.93,9.2,True,-0.07000000000000028,1.1999999999999993
30,8,50,8,24,64,12.4,5,5.01,8.99,True,0.009999999999999787,0.9900000000000002
30,9,50,8,24,64,12.4,5,5.04,8.95,True,0.040000000000000036,0.9499999999999993
30,10,50,8,24,64,12.4,5,5.09,8.64,True,0.08999999999999986,0.6400000000000006
30,11,50,8,24,64,12.4,5,5.08,8.52,True,0.08000000000000007,0.5199999999999996
30,12,50,8,24,64,12.4,5,4.91,8.83,True,-0.08999999999999986,0.8300000000000001
31,1,50,8,24,68,12.8,5,5.31,9.37,True,0.3099999999999996,1.3699999999999992
31,2,50,8,24,68,12.8,5,5.47,7.36,True,0.46999999999999975,-0.6399999999999997
31,3,50,8,24,68,12.8,5,5.18,9.68,True,0.17999999999999972,1.6799999999999997
31,4,50,8,24,68,12.8,5,5.24,9.14,True,0.2400000000000002,1.1400000000000006
31,5,50,8,24,68,12.8,5,5.42,9.08,True,0.41999999999999993,1.08
31,6,50,8,24,68,12.8,5,5.51,9.84,True,0.5099999999999998,1.8399999999999999
31,7,50,8,24,68,12.8,5,5.19,9.21,True,0.1900000000000004,1.2100000000000009
31,8,50,8,24,68,12.8,5,5.83,9.84,True,0.8300000000000001,1.8399999999999999
31,9,50,8,24,68,12.8,5,5.44,9.81,True,0.4400000000000004,1.8100000000000005
31,10,50,8,24,68,12.8,5,5.37,8.79,True,0.3700000000000001,0.7899999999999991
31,11,50,8,24,68,12.8,5,5.57,9.65,True,0.5700000000000003,1.6500000000000004
31,12,50,8,24,68,12.8,5,5.42,9.52,True,0.41999999999999993,1.5199999999999996
32,1,50,8,24,72,13.2,5,5.35,7.96,True,0.34999999999999964,-0.040000000000000036
32,2,50,8,24,72,13.2,5,5.03,8.49,True,0.03000000000000025,0.4900000000000002
32,3,50,8,24,72,13.2,5,4.53,7.91,True,-0.46999999999999975,-0.08999999999999986
32,4,50,8,24,72,13.2,5,5.37,7.92,True,0.3700000000000001,-0.08000000000000007
32,5,50,8,24,72,13.2,5,5.35,9.01,True,0.34999999999999964,1.0099999999999998
32,6,50,8,24,72,13.2,5,5.33,8.91,True,0.33000000000000007,0.9100000000000001
32,7,50,8,24,72,13.2,5,5.46,9.51,True,0.45999999999999996,1.5099999999999998
32,8,50,8,24,72,13.2,5,5.44,9.18,True,0.4400000000000004,1.1799999999999997
32,9,50,8,24,72,13.2,5,5.45,9.31,True,0.4500000000000002,1.3100000000000005
32,10,50,8,24,72,13.2,5,5.49,9.02,True,0.4900000000000002,1.0199999999999996
32,11,50,8,24,72,13.2,5,5.51,8.42,True,0.5099999999999998,0.41999999999999993
32,12,50,8,24,72,13.2,5,5.38,7.7,True,0.3799999999999999,-0.2999999999999998
33,1,50,8,24,76,13.6,5,5.56,8.26,True,0.5599999999999996,0.2599999999999998
33,2,50,8,24,76,13.6,5,5.52,8.44,True,0.5199999999999996,0.4399999999999995
33,3,50,8,24,76,13.6,5,5.34,8.24,True,0.33999999999999986,0.2400000000000002
33,4,50,8,24,76,13.6,5,5.4,9.12,True,0.40000000000000036,1.1199999999999992
33,5,50,8,24,76,13.6,5,5.41,8.54,True,0.41000000000000014,0.5399999999999991
33,6,50,8,24,76,13.6,5,5.43,8.28,True,0.4299999999999997,0.27999999999999936
33,7,50,8,24,76,13.6,5,5.43,8.52,True,0.4299999999999997,0.5199999999999996
33,8,50,8,24,76,13.6,5,5.56,8.48,True,0.5599999999999996,0.4800000000000004
33,9,50,8,24,76,13.6,5,5.55,8.83,True,0.5499999999999998,0.8300000000000001
33,10,50,8,24,76,13.6,5,5.04,9.01,True,0.040000000000000036,1.0099999999999998
33,11,50,8,24,76,13.6,5,5.0,9.03,True,0.0,1.0299999999999994
33,12,50,8,24,76,13.6,5,4.95,8.53,True,-0.04999999999999982,0.5299999999999994
34,1,50,8,24,80,14.0,5,4.76,8.35,True,-0.2400000000000002,0.34999999999999964
34,2,50,8,24,80,14.0,5,4.73,8.96,True,-0.2699999999999996,0.9600000000000009
34,3,50,8,24,80,14.0,5,5.08,8.84,True,0.08000000000000007,0.8399999999999999
34,4,50,8,24,80,14.0,5,5.01,9.37,True,0.009999999999999787,1.3699999999999992
34,5,50,8,24,80,14.0,5,5.16,9.33,True,0.16000000000000014,1.33
34,6,50,8,24,80,14.0,5,5.05,9.2,True,0.04999999999999982,1.1999999999999993
34,7,50,8,24,80,14.0,5,5.04,8.07,True,0.040000000000000036,0.07000000000000028
34,8,50,8,24,80,14.0,5,5.19,7.95,True,0.1900000000000004,-0.04999999999999982
34,9,50,8,24,80,14.0,5,5.2,8.71,True,0.20000000000000018,0.7100000000000009
34,10,50,8,24,80,14.0,5,5.2,8.92,True,0.20000000000000018,0.9199999999999999
34,11,50,8,24,80,14.0,5,5.17,8.61,True,0.16999999999999993,0.6099999999999994
34,12,50,8,24,80,14.0,5,5.14,7.95,True,0.13999999999999968,-0.04999999999999982
35,1,50,8,24,84,14.4,5,5.13,7.29,True,0.1299999999999999,-0.71
35,2,50,8,24,84,14.4,5,5.35,8.93,True,0.34999999999999964,0.9299999999999997
35,3,50,8,24,84,14.4,5,5.37,8.07,True,0.3700000000000001,0.07000000000000028
35,4,50,8,24,84,14.4,5,5.29,8.54,True,0.29000000000000004,0.5399999999999991
35,5,50,8,24,84,14.4,5,5.3,9.1,True,0.2999999999999998,1.0999999999999996
35,6,50,8,24,84,14.4,5,5.3,9.11,True,0.2999999999999998,1.1099999999999994
35,7,50,8,24,84,14.4,5,5.3,8.74,True,0.2999999999999998,0.7400000000000002
35,8,50,8,24,84,14.4,5,5.22,8.9,True,0.21999999999999975,0.9000000000000004
35,9,50,8,24,84,14.4,5,5.2,9.51,True,0.20000000000000018,1.5099999999999998
35,10,50,8,24,84,14.4,5,4.99,8.69,True,-0.009999999999999787,0.6899999999999995
35,11,50,8,24,84,14.4,5,4.89,8.88,True,-0.11000000000000032,0.8800000000000008
35,12,50,8,24,84,14.4,5,5.03,8.27,True,0.03000000000000025,0.2699999999999996
43,1,50,8,8,11,7.1,5,5.84,10.78,True,0.8399999999999999,2.7799999999999994
43,2,50,8,8,11,7.1,5,5.85,10.8,True,0.8499999999999996,2.8000000000000007
43,3,50,8,8,11,7.1,5,5.8,10.88,True,0.7999999999999998,2.880000000000001
43,4,50,8,8,11,7.1,5,5.85,10.86,True,0.8499999999999996,2.8599999999999994
43,5,50,8,8,11,7.1,5,5.81,10.89,True,0.8099999999999996,2.8900000000000006
43,6,50,8,8,11,7.1,5,5.86,10.96,True,0.8600000000000003,2.960000000000001
43,7,50,8,8,11,7.1,5,5.84,10.68,True,0.8399999999999999,2.6799999999999997
43,8,50,8,8,11,7.1,5,5.84,10.91,True,0.8399999999999999,2.91
43,9,50,8,8,11,7.1,5,5.85,10.98,True,0.8499999999999996,2.9800000000000004
43,10,50,8,8,11,7.1,5,5.9,10.8,True,0.9000000000000004,2.8000000000000007
43,11,50,8,8,11,7.1,5,5.88,10.79,True,0.8799999999999999,2.789999999999999
43,12,50,8,8,11,7.1,5,5.85,10.66,True,0.8499999999999996,2.66
44,1,50,8,9,15,7.5,5,5.52,10.46,True,0.5199999999999996,2.460000000000001
44,2,50,8,9,15,7.5,5,5.55,10.5,True,0.5499999999999998,2.5
44,3,50,8,9,15,7.5,5,5.51,10.49,True,0.5099999999999998,2.49
44,4,50,8,9,15,7.5,5,5.54,10.37,True,0.54,2.369999999999999
44,5,50,8,9,15,7.5,5,5.54,10.43,True,0.54,2.4299999999999997
44,6,50,8,9,15,7.5,5,5.54,10.59,True,0.54,2.59
44,7,50,8,9,15,7.5,5,5.53,10.48,True,0.5300000000000002,2.4800000000000004
44,8,50,8,9,15,7.5,5,5.51,10.49,True,0.5099999999999998,2.49
44,9,50,8,9,15,7.5,5,5.51,10.5,True,0.5099999999999998,2.5
44,10,50,8,9,15,7.5,5,5.53,10.57,True,0.5300000000000002,2.5700000000000003
44,11,50,8,9,15,7.5,5,5.54,10.49,True,0.54,2.49
44,12,50,8,9,15,7.5,5,5.55,10.52,True,0.5499999999999998,2.5199999999999996
45,1,50,8,10,19,7.9,5,5.45,10.05,True,0.4500000000000002,2.0500000000000007
45,2,50,8,10,19,7.9,5,5.45,10.34,True,0.4500000000000002,2.34
45,3,50,8,10,19,7.9,5,5.43,10.15,True,0.4299999999999997,2.1500000000000004
45,4,50,8,10,19,7.9,5,5.46,10.19,True,0.45999999999999996,2.1899999999999995
45,5,50,8,10,19,7.9,5,5.49,10.32,True,0.4900000000000002,2.3200000000000003
45,6,50,8,10,19,7.9,5,5.51,10.27,True,0.5099999999999998,2.2699999999999996
45,7,50,8,10,19,7.9,5,5.51,10.28,True,0.5099999999999998,2.2799999999999994
45,8,50,8,10,19,7.9,5,5.51,10.3,True,0.5099999999999998,2.3000000000000007
45,9,50,8,10,19,7.9,5,5.51,10.25,True,0.5099999999999998,2.25
45,10,50,8,10,19,7.9,5,5.49,10.33,True,0.4900000000000002,2.33
45,11,50,8,10,19,7.9,5,5.69,10.35,True,0.6900000000000004,2.3499999999999996
45,12,50,8,10,19,7.9,5,5.68,10.36,True,0.6799999999999997,2.3599999999999994
46,1,50,8,11,23,8.3,5,5.39,9.51,True,0.3899999999999997,1.5099999999999998
46,2,50,8,11,23,8.3,5,5.39,9.56,True,0.3899999999999997,1.5600000000000005
46,3,50,8,11,23,8.3,5,5.39,9.54,True,0.3899999999999997,1.5399999999999991
46,4,50,8,11,23,8.3,5,5.39,9.37,True,0.3899999999999997,1.3699999999999992
46,5,50,8,11,23,8.3,5,5.51,9.33,True,0.5099999999999998,1.33
46,6,50,8,11,23,8.3,5,5.48,9.42,True,0.4800000000000004,1.42
46,7,50,8,11,23,8.3,5,5.4,9.41,True,0.40000000000000036,1.4100000000000001
46,8,50,8,11,23,8.3,5,5.41,9.42,True,0.41000000000000014,1.42
46,9,50,8,11,23,8.3,5,5.41,9.37,True,0.41000000000000014,1.3699999999999992
46,10,50,8,11,23,8.3,5,5.4,9.3,True,0.40000000000000036,1.3000000000000007
46,11,50,8,11,23,8.3,5,5.41,9.32,True,0.41000000000000014,1.3200000000000003
46,12,50,8,11,23,8.3,5,5.41,9.29,True,0.41000000000000014,1.2899999999999991
47,1,50,8,12,27,8.7,5,5.4,9.83,True,0.40000000000000036,1.83
47,2,50,8,12,27,8.7,5,5.42,9.88,True,0.41999999999999993,1.8800000000000008
47,3,50,8,12,27,8.7,5,5.47,9.87,True,0.46999999999999975,1.8699999999999992
47,4,50,8,12,27,8.7,5,5.47,9.78,True,0.46999999999999975,1.7799999999999994
47,5,50,8,12,27,8.7,5,5.37,9.69,True,0.3700000000000001,1.6899999999999995
47,6,50,8,12,27,8.7,5,5.43,9.76,True,0.4299999999999997,1.7599999999999998
47,7,50,8,12,27,8.7,5,5.43,9.87,True,0.4299999999999997,1.8699999999999992
47,8,50,8,12,27,8.7,5,5.43,9.68,True,0.4299999999999997,1.6799999999999997
47,9,50,8,12,27,8.7,5,5.43,9.56,True,0.4299999999999997,1.5600000000000005
47,10,50,8,12,27,8.7,5,5.54,9.42,True,0.54,1.42
47,11,50,8,12,27,8.7,5,5.56,9.29,True,0.5599999999999996,1.2899999999999991
47,12,50,8,12,27,8.7,5,5.56,9.2,True,0.5599999999999996,1.1999999999999993
48,1,50,8,13,31,9.1,5,5.22,8.89,True,0.21999999999999975,0.8900000000000006
48,2,50,8,13,31,9.1,5,5.28,8.8,True,0.28000000000000025,0.8000000000000007
48,3,50,8,13,31,9.1,5,5.28,8.84,True,0.28000000000000025,0.8399999999999999
48,4,50,8,13,31,9.1,5,5.31,8.74,True,0.3099999999999996,0.7400000000000002
48,5,50,8,13,31,9.1,5,5.3,8.9,True,0.2999999999999998,0.9000000000000004
48,6,50,8,13,31,9.1,5,5.3,8.89,True,0.2999999999999998,0.8900000000000006
48,7,50,8,13,31,9.1,5,5.32,9.0,True,0.3200000000000003,1.0
48,8,50,8,13,31,9.1,5,5.31,8.91,True,0.3099999999999996,0.9100000000000001
48,9,50,8,13,31,9.1,5,5.3,8.96,True,0.2999999999999998,0.9600000000000009
48,10,50,8,13,31,9.1,5,5.31,8.97,True,0.3099999999999996,0.9700000000000006
48,11,50,8,13,31,9.1,5,5.33,8.96,True,0.33000000000000007,0.9600000000000009
48,12,50,8,13,31,9.1,5,5.32,8.96,True,0.3200000000000003,0.9600000000000009
49,1,50,8,14,34,9.4,5,5.03,8.63,True,0.03000000000000025,0.6300000000000008
49,2,50,8,14,34,9.4,5,5.05,8.69,True,0.04999999999999982,0.6899999999999995
49,3,50,8,14,34,9.4,5,5.05,8.68,True,0.04999999999999982,0.6799999999999997
49,4,50,8,14,34,9.4,5,5.02,8.7,True,0.019999999999999574,0.6999999999999993
49,5,50,8,14,34,9.4,5,5.06,8.68,True,0.05999999999999961,0.6799999999999997
49,6,50,8,14,34,9.4,5,5.07,8.52,True,0.07000000000000028,0.5199999999999996
49,7,50,8,14,34,9.4,5,5.03,8.52,True,0.03000000000000025,0.5199999999999996
49,8,50,8,14,34,9.4,5,5.03,8.45,True,0.03000000000000025,0.4499999999999993
49,9,50,8,14,34,9.4,5,5.02,8.44,True,0.019999999999999574,0.4399999999999995
49,10,50,8,14,34,9.4,5,5.01,8.34,True,0.009999999999999787,0.33999999999999986
49,11,50,8,14,34,9.4,5,5.03,8.36,True,0.03000000000000025,0.35999999999999943
49,12,50,8,14,34,9.4,5,5.03,8.4,True,0.03000000000000025,0.40000000000000036
50,1,50,8,15,38,9.8,5,5.31,8.14,True,0.3099999999999996,0.14000000000000057
50,2,50,8,15,38,9.8,5,5.3,8.12,True,0.2999999999999998,0.11999999999999922
50,3,50,8,15,38,9.8,5,5.3,8.12,True,0.2999999999999998,0.11999999999999922
50,4,50,8,15,38,9.8,5,5.35,8.15,True,0.34999999999999964,0.15000000000000036
50,5,50,8,15,38,9.8,5,5.36,8.14,True,0.3600000000000003,0.14000000000000057
50,6,50,8,15,38,9.8,5,5.35,8.15,True,0.34999999999999964,0.15000000000000036
50,7,50,8,15,38,9.8,5,5.37,8.15,True,0.3700000000000001,0.15000000000000036
50,8,50,8,15,38,9.8,5,5.35,8.13,True,0.34999999999999964,0.13000000000000078
50,9,50,8,15,38,9.8,5,5.35,8.12,True,0.34999999999999964,0.11999999999999922
50,10,50,8,15,38,9.8,5,5.39,8.16,True,0.3899999999999997,0.16000000000000014
50,11,50,8,15,38,9.8,5,5.39,8.16,True,0.3899999999999997,0.16000000000000014
50,12,50,8,15,38,9.8,5,5.38,8.16,True,0.3799999999999999,0.16000000000000014
51,1,50,8,16,41,10.1,5,4.99,8.74,True,-0.009999999999999787,0.7400000000000002
51,2,50,8,16,41,10.1,5,5.08,8.92,True,0.08000000000000007,0.9199999999999999
51,3,50,8,16,41,10.1,5,5.08,8.89,True,0.08000000000000007,0.8900000000000006
51,4,50,8,16,41,10.1,5,5.07,8.93,True,0.07000000000000028,0.9299999999999997
51,5,50,8,16,41,10.1,5,5.08,8.92,True,0.08000000000000007,0.9199999999999999
51,6,50,8,16,41,10.1,5,5.02,8.92,True,0.019999999999999574,0.9199999999999999
51,7,50,8,16,41,10.1,5,5.03,8.9,True,0.03000000000000025,0.9000000000000004
51,8,50,8,16,41,10.1,5,5.01,8.69,True,0.009999999999999787,0.6899999999999995
51,9,50,8,16,41,10.1,5,4.98,8.77,True,-0.019999999999999574,0.7699999999999996
51,10,50,8,16,41,10.1,5,4.97,8.76,True,-0.03000000000000025,0.7599999999999998
51,11,50,8,16,41,10.1,5,4.94,8.72,True,-0.05999999999999961,0.7200000000000006
51,12,50,8,16,41,10.1,5,4.93,8.72,True,-0.07000000000000028,0.7200000000000006
52,1,50,8,17,44,10.4,5,4.95,8.23,True,-0.04999999999999982,0.23000000000000043
52,2,50,8,17,44,10.4,5,4.95,7.91,True,-0.04999999999999982,-0.08999999999999986
52,3,50,8,17,44,10.4,5,4.99,7.92,True,-0.009999999999999787,-0.08000000000000007
52,4,50,8,17,44,10.4,5,4.96,7.91,True,-0.040000000000000036,-0.08999999999999986
52,5,50,8,17,44,10.4,5,4.98,7.96,True,-0.019999999999999574,-0.040000000000000036
52,6,50,8,17,44,10.4,5,4.95,8.11,True,-0.04999999999999982,0.10999999999999943
52,7,50,8,17,44,10.4,5,5.04,7.72,True,0.040000000000000036,-0.28000000000000025
52,8,50,8,17,44,10.4,5,5.12,7.93,True,0.1200000000000001,-0.07000000000000028
52,9,50,8,17,44,10.4,5,5.13,8.0,True,0.1299999999999999,0.0
52,10,50,8,17,44,10.4,5,5.1,8.05,True,0.09999999999999964,0.05000000000000071
52,11,50,8,17,44,10.4,5,5.14,7.93,True,0.13999999999999968,-0.07000000000000028
52,12,50,8,17,44,10.4,5,5.13,7.99,True,0.1299999999999999,-0.009999999999999787
53,1,50,8,18,48,10.8,5,4.98,7.93,True,-0.019999999999999574,-0.07000000000000028
53,2,50,8,18,48,10.8,5,4.98,7.99,True,-0.019999999999999574,-0.009999999999999787
53,3,50,8,18,48,10.8,5,4.99,7.86,True,-0.009999999999999787,-0.13999999999999968
53,4,50,8,18,48,10.8,5,5.0,7.9,True,0.0,-0.09999999999999964
53,5,50,8,18,48,10.8,5,5.08,7.99,True,0.08000000000000007,-0.009999999999999787
53,6,50,8,18,48,10.8,5,5.08,7.94,True,0.08000000000000007,-0.05999999999999961
53,7,50,8,18,48,10.8,5,5.0,7.93,True,0.0,-0.07000000000000028
53,8,50,8,18,48,10.8,5,5.04,7.75,True,0.040000000000000036,-0.25
53,9,50,8,18,48,10.8,5,5.04,7.75,True,0.040000000000000036,-0.25
53,10,50,8,18,48,10.8,5,5.04,7.76,True,0.040000000000000036,-0.2400000000000002
53,11,50,8,18,48,10.8,5,5.05,7.7,True,0.04999999999999982,-0.2999999999999998
53,12,50,8,18,48,10.8,5,5.05,7.65,True,0.04999999999999982,-0.34999999999999964
55,1,50,8,20,54,11.4,5,4.94,7.97,True,-0.05999999999999961,-0.03000000000000025
55,2,50,8,20,54,11.4,5,4.94,7.92,True,-0.05999999999999961,-0.08000000000000007
55,3,50,8,20,54,11.4,5,4.95,8.03,True,-0.04999999999999982,0.02999999999999936
55,4,50,8,20,54,11.4,5,4.99,8.04,True,-0.009999999999999787,0.03999999999999915
55,5,50,8,20,54,11.4,5,4.89,8.04,True,-0.11000000000000032,0.03999999999999915
55,6,50,8,20,54,11.4,5,4.86,7.77,True,-0.13999999999999968,-0.23000000000000043
55,7,50,8,20,54,11.4,5,4.8,8.0,True,-0.20000000000000018,0.0
55,8,50,8,20,54,11.4,5,4.85,7.98,True,-0.15000000000000036,-0.019999999999999574
55,9,50,8,20,54,11.4,5,4.89,7.96,True,-0.11000000000000032,-0.040000000000000036
55,10,50,8,20,54,11.4,5,5.01,8.02,True,0.009999999999999787,0.019999999999999574
55,11,50,8,20,54,11.4,5,5.01,8.02,True,0.009999999999999787,0.019999999999999574
55,12,50,8,20,54,11.4,5,5.06,7.97,True,0.05999999999999961,-0.03000000000000025
64,1,50,8,8,17,7.7,5,6.04,9.61,True,1.04,1.6099999999999994
64,2,50,8,8,17,7.7,5,6.54,10.35,True,1.54,2.3499999999999996
64,3,50,8,8,17,7.7,5,6.45,10.5,True,1.4500000000000002,2.5
64,4,50,8,8,17,7.7,5,6.45,10.53,True,1.4500000000000002,2.5299999999999994
64,5,50,8,8,17,7.7,5,6.26,10.68,True,1.2599999999999998,2.6799999999999997
64,6,50,8,8,17,7.7,5,5.83,10.18,True,0.8300000000000001,2.1799999999999997
64,7,50,8,8,17,7.7,5,6.0,10.89,True,1.0,2.8900000000000006
64,8,50,8,8,17,7.7,5,6.05,10.46,True,1.0499999999999998,2.460000000000001
64,9,50,8,8,17,7.7,5,5.81,10.32,True,0.8099999999999996,2.3200000000000003
64,10,50,8,8,17,7.7,5,5.81,10.63,True,0.8099999999999996,2.630000000000001
64,11,50,8,8,17,7.7,5,5.84,10.5,True,0.8399999999999999,2.5
64,12,50,8,8,17,7.7,5,5.65,9.63,True,0.6500000000000004,1.6300000000000008
65,1,50,8,9,20,8.0,5,5.97,10.71,True,0.9699999999999998,2.710000000000001
65,2,50,8,9,20,8.0,5,5.98,10.0,True,0.9800000000000004,2.0
65,3,50,8,9,20,8.0,5,5.98,10.44,True,0.9800000000000004,2.4399999999999995
65,4,50,8,9,20,8.0,5,6.0,10.53,True,1.0,2.5299999999999994
65,5,50,8,9,20,8.0,5,6.08,10.5,True,1.08,2.5
65,6,50,8,9,20,8.0,5,6.12,10.46,True,1.12,2.460000000000001
65,7,50,8,9,20,8.0,5,6.14,10.16,True,1.1399999999999997,2.16
65,8,50,8,9,20,8.0,5,6.25,10.46,True,1.25,2.460000000000001
65,9,50,8,9,20,8.0,5,6.25,10.7,True,1.25,2.6999999999999993
65,10,50,8,9,20,8.0,5,6.5,11.08,True,1.5,3.08
65,11,50,8,9,20,8.0,5,6.46,10.78,True,1.46,2.7799999999999994
65,12,50,8,9,20,8.0,5,6.39,9.83,True,1.3899999999999997,1.83
66,1,50,8,10,24,8.4,5,5.9,9.13,True,0.9000000000000004,1.1300000000000008
66,2,50,8,10,24,8.4,5,5.91,9.99,True,0.9100000000000001,1.9900000000000002
66,3,50,8,10,24,8.4,5,5.91,9.61,True,0.9100000000000001,1.6099999999999994
66,4,50,8,10,24,8.4,5,5.98,9.83,True,0.9800000000000004,1.83
66,5,50,8,10,24,8.4,5,5.98,9.77,True,0.9800000000000004,1.7699999999999996
66,6,50,8,10,24,8.4,5,5.99,9.38,True,0.9900000000000002,1.3800000000000008
66,7,50,8,10,24,8.4,5,6.01,9.92,True,1.0099999999999998,1.92
66,8,50,8,10,24,8.4,5,6.02,9.54,True,1.0199999999999996,1.5399999999999991
66,9,50,8,10,24,8.4,5,6.02,9.82,True,1.0199999999999996,1.8200000000000003
66,10,50,8,10,24,8.4,5,6.05,9.88,True,1.0499999999999998,1.8800000000000008
66,11,50,8,10,24,8.4,5,6.08,9.83,True,1.08,1.83
66,12,50,8,10,24,8.4,5,6.21,9.96,True,1.21,1.9600000000000009
67,1,50,8,11,27,8.7,5,6.0,9.51,True,1.0,1.5099999999999998
67,2,50,8,11,27,8.7,5,5.94,9.59,True,0.9400000000000004,1.5899999999999999
67,3,50,8,11,27,8.7,5,5.94,9.55,True,0.9400000000000004,1.5500000000000007
67,4,50,8,11,27,8.7,5,6.05,9.41,True,1.0499999999999998,1.4100000000000001
67,5,50,8,11,27,8.7,5,5.97,9.3,True,0.9699999999999998,1.3000000000000007
67,6,50,8,11,27,8.7,5,5.97,9.51,True,0.9699999999999998,1.5099999999999998
67,7,50,8,11,27,8.7,5,5.98,9.57,True,0.9800000000000004,1.5700000000000003
67,8,50,8,11,27,8.7,5,5.99,9.79,True,0.9900000000000002,1.7899999999999991
67,9,50,8,11,27,8.7,5,6.14,9.65,True,1.1399999999999997,1.6500000000000004
67,10,50,8,11,27,8.7,5,6.03,9.74,True,1.0300000000000002,1.7400000000000002
67,11,50,8,11,27,8.7,5,6.0,9.74,True,1.0,1.7400000000000002
67,12,50,8,11,27,8.7,5,5.92,9.83,True,0.9199999999999999,1.83
68,1,50,8,12,30,9.0,5,5.56,9.02,True,0.5599999999999996,1.0199999999999996
68,2,50,8,12,30,9.0,5,5.56,9.15,True,0.5599999999999996,1.1500000000000004
68,3,50,8,12,30,9.0,5,5.66,9.12,True,0.6600000000000001,1.1199999999999992
68,4,50,8,12,30,9.0,5,5.67,9.18,True,0.6699999999999999,1.1799999999999997
68,5,50,8,12,30,9.0,5,5.68,9.18,True,0.6799999999999997,1.1799999999999997
68,6,50,8,12,30,9.0,5,5.67,9.21,True,0.6699999999999999,1.2100000000000009
68,7,50,8,12,30,9.0,5,5.68,9.09,True,0.6799999999999997,1.0899999999999999
68,8,50,8,12,30,9.0,5,5.68,9.09,True,0.6799999999999997,1.0899999999999999
68,9,50,8,12,30,9.0,5,5.74,9.51,True,0.7400000000000002,1.5099999999999998
68,10,50,8,12,30,9.0,5,5.78,9.3,True,0.7800000000000002,1.3000000000000007
68,11,50,8,12,30,9.0,5,5.89,9.3,True,0.8899999999999997,1.3000000000000007
68,12,50,8,12,30,9.0,5,5.73,9.03,True,0.7300000000000004,1.0299999999999994
69,1,50,8,13,34,9.4,5,5.74,9.06,True,0.7400000000000002,1.0600000000000005
69,2,50,8,13,34,9.4,5,5.83,9.19,True,0.8300000000000001,1.1899999999999995
69,3,50,8,13,34,9.4,5,5.84,9.19,True,0.8399999999999999,1.1899999999999995
69,4,50,8,13,34,9.4,5,5.84,8.94,True,0.8399999999999999,0.9399999999999995
69,5,50,8,13,34,9.4,5,5.86,9.34,True,0.8600000000000003,1.3399999999999999
69,6,50,8,13,34,9.4,5,5.87,9.34,True,0.8700000000000001,1.3399999999999999
69,7,50,8,13,34,9.4,5,5.87,9.34,True,0.8700000000000001,1.3399999999999999
69,8,50,8,13,34,9.4,5,5.87,9.67,True,0.8700000000000001,1.67
69,9,50,8,13,34,9.4,5,5.79,9.55,True,0.79,1.5500000000000007
69,10,50,8,13,34,9.4,5,5.91,9.7,True,0.9100000000000001,1.6999999999999993
69,11,50,8,13,34,9.4,5,5.94,9.75,True,0.9400000000000004,1.75
69,12,50,8,13,34,9.4,5,5.95,9.83,True,0.9500000000000002,1.83
71,1,50,8,15,40,10.0,5,5.69,9.16,True,0.6900000000000004,1.1600000000000001
71,2,50,8,15,40,10.0,5,5.69,8.97,True,0.6900000000000004,0.9700000000000006
71,3,50,8,15,40,10.0,5,5.7,8.84,True,0.7000000000000002,0.8399999999999999
71,4,50,8,15,40,10.0,5,5.71,9.12,True,0.71,1.1199999999999992
71,5,50,8,15,40,10.0,5,5.7,9.12,True,0.7000000000000002,1.1199999999999992
71,6,50,8,15,40,10.0,5,5.7,9.05,True,0.7000000000000002,1.0500000000000007
